project,pair_id,language,expected_type,type_match_status,expected_scope,inspection_priority,relationship_shape,overall_relationship,dominant_region_type,matched_coverage_left,matched_coverage_right,unrelated_code_ratio,accepted_region_count,selected_region_count,suppressed_region_count,emitted_region_count,count_T1,count_T2,count_T3,count_T4_CONFIRMED,count_POSSIBLE_T4_CANDIDATE,count_NON_CLONE,coverage_T1,coverage_T2,coverage_T3,coverage_T4_CONFIRMED,coverage_POSSIBLE_T4_CANDIDATE,coverage_NON_CLONE,file_tags,first_regions,runtime_ms,transformation_tag,difficulty,limitation_tag,notes
T3,java_t3_insert_delete_01,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,0.866667,0.882353,0.133333,186,1,185,1,0,0,1,0,0,0,0.0,0.0,0.882353,0.0,0.0,0.0,STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:StatementBase.clampAndSum(int[])->StatementVariant.clampAndSum(int[]),1109,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,Small Type-3 example for calibration
T3,java_t3_null_log_02,JAVA,T3,True,FULL,LOW,LOCAL_SIMILARITIES_ONLY,MIXED_CLONE_TYPES,T3,0.733333,0.619048,0.380952,48,4,44,4,1,0,3,0,0,0,0.2,0.0,0.733333,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:StatementBase.clampAndSum(int[]) statements 1-4->StatementNullAndLog.clampAndSum(int[]) statements 4-7|T1:StatementBase.clampAndSum(int[]) statements 7-8->StatementNullAndLog.clampAndSum(int[]) statements 12-13|T3:StatementBase.clampAndSum(int[]) statements 7-8->StatementNullAndLog.clampAndSum(int[]) statements 11-13|T3:StatementBase.clampAndSum(int[]) statements 6-8->StatementNullAndLog.clampAndSum(int[]) statements 12-13,1168,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,Added guard and extra variable
T3,java_t3_cap_only_03,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,0.866667,0.833333,0.166667,121,1,120,1,0,0,1,0,0,0,0.0,0.0,0.866667,0.0,0.0,0.0,LITERAL_CHANGED|STATEMENT_DELETED|STATEMENT_MODIFIED,T3:StatementBase.clampAndSum(int[])->StatementCapOnly.clampAndSum(int[]),1156,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,One branch removed
T3,java_t3_skip_odd_04,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,0.866667,0.888889,0.133333,270,2,268,2,1,0,1,0,0,0,0.6,0.0,0.888889,0.0,0.0,0.0,EXACT_COPY|LITERAL_CHANGED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T1:StatementBase.clampAndSum(int[]) statements 3-8->StatementSkipOdd.clampAndSum(int[]) statements 5-10|T3:StatementBase.clampAndSum(int[])->StatementSkipOdd.clampAndSum(int[]),1288,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,Extra continue branch
T3,java_t3_early_continue_05,JAVA,T3,True,FULL,LOW,LOCAL_SIMILARITIES_ONLY,PARTIAL_T3,T3,0.733333,0.764706,0.266667,11,1,10,1,0,0,1,0,0,0,0.0,0.0,0.764706,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_MODIFIED,T3:StatementBase.clampAndSum(int[]) block sequence 0->StatementEarlyContinue.clampAndSum(int[]) block sequence 0,1319,CONTROL_FLOW_REORDER,L2,THRESHOLDS_HEURISTIC,Uses continue instead of assignment
T3,java_t3_extra_counter_06,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,0.866667,0.894737,0.133333,269,1,268,1,0,0,1,0,0,0,0.0,0.0,0.894737,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:StatementBase.clampAndSum(int[])->StatementExtraCounter.clampAndSum(int[]),1104,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,Extra side computation
T3,java_t3_reverse_loop_07,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,0.866667,0.875,0.133333,262,2,260,2,1,0,1,0,0,0,0.6,0.0,0.875,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T1:StatementBase.clampAndSum(int[]) statements 3-8->StatementReverseLoop.clampAndSum(int[]) statements 4-9|T3:StatementBase.clampAndSum(int[])->StatementReverseLoop.clampAndSum(int[]),1017,CONTROL_FLOW_REORDER,L2,THRESHOLDS_HEURISTIC,Index loop instead of enhanced loop
T3,java_t3_param_threshold_08,JAVA,T3,True,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,1.0,1.0,0.0,83,2,81,2,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T3:StatementBase.clampAndSum(int[])->StatementThresholdParam.clampAndSum(int[],int)|T3:(file)->(file)",991,STATEMENT_INSERT_DELETE,L2,THRESHOLDS_HEURISTIC,Literal threshold becomes parameter
InternalHelper,java_t4_inline_helper_01,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,1.0,1.0,0.0,20,2,18,2,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:InlineScore.score(int[])->HelperScore.score(int[])|T3:(file)->(file),1040,INLINE_TO_HELPER,L1,CALL_GRAPH_NOT_EXPANDED,Tests professor question about internal function calls
InternalHelper,java_t4_helper_inline_02,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,1.0,1.0,0.0,20,2,18,2,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_MODIFIED,T3:HelperScore.score(int[])->InlineScore.score(int[])|T3:(file)->(file),987,HELPER_TO_INLINE,L1,CALL_GRAPH_NOT_EXPANDED,Reverse direction of inline helper pair
InternalHelper,java_t4_inline_guard_03,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,FULL_FILE_T3,T3,1.0,1.0,0.0,20,2,18,2,0,0,2,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:InlineGuard.countValid(int[])->HelperGuard.countValid(int[])|T3:(file)->(file),961,INLINE_TO_HELPER,L1,CALL_GRAPH_NOT_EXPANDED,Guard condition moved to helper
InternalHelper,java_t4_inline_tax_04,JAVA,T4_WEAK,exploratory,FULL,MEDIUM,PARTIAL_OVERLAP,PARTIAL_T3,T3,0.6,0.785714,0.4,15,4,11,4,0,0,4,0,0,0,0.0,0.0,0.785714,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:InlineTax.totalWithTax(int[]) block sequence 0->HelperTax.totalWithTax(int[]) statements 1-4|T3:InlineTax.totalWithTax(int[]) block sequence 0->HelperTax.totalWithTax(int[]) body|T3:InlineTax.totalWithTax(int[]) block sequence 1->HelperTax.applyTax(int) block sequence 0|T3:InlineTax.totalWithTax(int[]) statements 2-3->HelperTax.applyTax(int),940,INLINE_TO_HELPER,L2,CALL_GRAPH_NOT_EXPANDED,Tax formula moved to helper
InternalHelper,java_t4_inline_normalize_05,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,23,2,21,2,1,0,1,0,0,0,0.375,0.0,1.0,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_INSERTED,T1:InlineNormalize.normalize(String) IfStmt 0->HelperNormalize.normalize(String) IfStmt 0|T3:(file)->(file),925,INLINE_TO_HELPER,L2,CALL_GRAPH_NOT_EXPANDED,String cleanup moved to helper
InternalHelper,java_t4_inline_string_score_06,JAVA,T4_WEAK,exploratory,FULL,HIGH,LEFT_EMBEDDED_IN_RIGHT,PARTIAL_T3,T3,0.833333,0.5,0.5,22,1,21,1,0,0,1,0,0,0,0.0,0.0,0.833333,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_MODIFIED,T3:InlineStringScore.score(String)->HelperStringScore.score(String),997,INLINE_TO_HELPER,L2,CALL_GRAPH_NOT_EXPANDED,Character predicate and value helper
InternalHelper,java_t4_inline_max_07,JAVA,T4_WEAK,exploratory,FULL,MEDIUM,PARTIAL_OVERLAP,PARTIAL_T3,T3,0.636364,0.538462,0.461538,6,2,4,2,0,0,2,0,0,0,0.0,0.0,0.636364,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:InlineMax.max(int[]) block sequence 0->HelperMax.max(int[]) statements 1-4|T3:InlineMax.max(int[]) block sequence 0->HelperMax.max(int[]) body,956,INLINE_TO_HELPER,L1,CALL_GRAPH_NOT_EXPANDED,Comparison moved to helper
InternalHelper,java_t4_inline_discount_08,JAVA,T4_WEAK,exploratory,FULL,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1001,INLINE_TO_HELPER,L2,CALL_GRAPH_NOT_EXPANDED,Branch calculation moved to helper
MethodRefactor,java_t4_extract_method_01,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,79,3,76,3,1,0,2,0,0,0,0.3125,0.0,1.0,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T1:InlineFilterSort.filterAndSort(int[]) statements 2-4->HelperFilterSort.addPositiveValues(List<Integer>,int[]) statements 1-3|T3:InlineFilterSort.filterAndSort(int[])->HelperFilterSort.filterAndSort(int[])|T3:(file)->(file)",989,EXTRACT_METHOD,L2,CALL_GRAPH_NOT_EXPANDED,One-to-many method organization
MethodRefactor,java_t4_merge_methods_02,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,79,3,76,3,1,0,2,0,0,0,0.3125,0.0,1.0,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T1:HelperFilterSort.addPositiveValues(List<Integer>,int[]) statements 1-3->InlineFilterSort.filterAndSort(int[]) statements 2-4|T3:HelperFilterSort.filterAndSort(int[])->InlineFilterSort.filterAndSort(int[])|T3:(file)->(file)",972,MERGE_METHODS,L2,CALL_GRAPH_NOT_EXPANDED,Many-to-one method organization
MethodRefactor,java_t4_extract_order_03,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,133,2,131,2,0,1,1,0,0,0,0.0,0.5,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T2:InlineOrderTotal.total(int[]) statements 1-4->ExtractOrderTotal.subtotal(int[]) statements 1-4|T3:(file)->(file),975,EXTRACT_METHOD,L2,CALL_GRAPH_NOT_EXPANDED,Subtotal helper extraction
MethodRefactor,java_t4_merge_order_04,JAVA,T4_WEAK,exploratory,FULL,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,133,2,131,2,0,1,1,0,0,0,0.0,0.5,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T2:ExtractOrderTotal.subtotal(int[]) statements 1-4->InlineOrderTotal.total(int[]) statements 1-4|T3:(file)->(file),947,MERGE_METHODS,L2,CALL_GRAPH_NOT_EXPANDED,Reverse subtotal helper
MethodRefactor,java_t4_extract_stats_05,JAVA,T4_WEAK,exploratory,FULL,LOW,LOCAL_SIMILARITIES_ONLY,PARTIAL_T3,T3,0.615385,0.592593,0.407407,10,5,5,5,0,0,5,0,0,0,0.0,0.0,0.615385,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:InlineStats.averageAboveZero(int[]) statements 2-5->ExtractStats.positiveTotal(int[]) statements 1-4|T3:InlineStats.averageAboveZero(int[]) statements 2-3->ExtractStats.positiveCount(int[]) statements 1-2|T3:InlineStats.averageAboveZero(int[]) block sequence 2->ExtractStats.positiveTotal(int[]) statements 4-5|T3:InlineStats.averageAboveZero(int[]) block sequence 2->ExtractStats.positiveCount(int[]) statements 4-5|T3:InlineStats.averageAboveZero(int[]) statements 6-7->ExtractStats.averageAboveZero(int[]) statements 2-3,1012,EXTRACT_METHOD,L2,CALL_GRAPH_NOT_EXPANDED,Average and count helpers
MethodRefactor,java_t4_merge_stats_06,JAVA,T4_WEAK,exploratory,FULL,LOW,LOCAL_SIMILARITIES_ONLY,PARTIAL_T3,T3,0.592593,0.615385,0.407407,10,5,5,5,0,0,5,0,0,0,0.0,0.0,0.615385,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T3:ExtractStats.positiveTotal(int[]) statements 1-4->InlineStats.averageAboveZero(int[]) statements 2-5|T3:ExtractStats.positiveCount(int[]) statements 1-2->InlineStats.averageAboveZero(int[]) statements 2-3|T3:ExtractStats.positiveTotal(int[]) statements 4-5->InlineStats.averageAboveZero(int[]) block sequence 2|T3:ExtractStats.positiveCount(int[]) statements 4-5->InlineStats.averageAboveZero(int[]) block sequence 2|T3:ExtractStats.averageAboveZero(int[]) statements 2-3->InlineStats.averageAboveZero(int[]) statements 6-7,1016,MERGE_METHODS,L2,CALL_GRAPH_NOT_EXPANDED,Reverse stats helper
MethodRefactor,java_t4_extract_join_07,JAVA,T4_WEAK,exploratory,FULL,MEDIUM,PARTIAL_OVERLAP,MIXED_CLONE_TYPES,T3,0.647059,0.56,0.44,50,9,41,9,1,1,7,0,0,0,0.176471,0.235294,0.647059,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T1:InlineSanitizeJoin.join(List<String>) IfStmt 2->ExtractSanitizeJoin.append(StringBuilder,String) IfStmt 0|T2:InlineSanitizeJoin.join(List<String>) block sequence 2->ExtractSanitizeJoin.append(StringBuilder,String) block sequence 0|T3:InlineSanitizeJoin.join(List<String>) block sequence 0->ExtractSanitizeJoin.join(List<String>) block sequence 0|T3:InlineSanitizeJoin.join(List<String>) statements 4-6->ExtractSanitizeJoin.append(StringBuilder,String) statements 1-3|T3:InlineSanitizeJoin.join(List<String>) IfStmt 1->ExtractSanitizeJoin.append(StringBuilder,String) body",1344,EXTRACT_METHOD,L2,CALL_GRAPH_NOT_EXPANDED,String sanitizer helper
MethodRefactor,java_t4_merge_join_08,JAVA,T4_WEAK,exploratory,FULL,MEDIUM,PARTIAL_OVERLAP,MIXED_CLONE_TYPES,T3,0.56,0.647059,0.44,50,9,41,9,1,1,7,0,0,0,0.176471,0.235294,0.647059,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T1:ExtractSanitizeJoin.append(StringBuilder,String) IfStmt 0->InlineSanitizeJoin.join(List<String>) IfStmt 2|T2:ExtractSanitizeJoin.append(StringBuilder,String) block sequence 0->InlineSanitizeJoin.join(List<String>) block sequence 2|T3:ExtractSanitizeJoin.join(List<String>) block sequence 0->InlineSanitizeJoin.join(List<String>) block sequence 0|T3:ExtractSanitizeJoin.append(StringBuilder,String) statements 1-3->InlineSanitizeJoin.join(List<String>) statements 4-6|T3:ExtractSanitizeJoin.append(StringBuilder,String) body->InlineSanitizeJoin.join(List<String>) IfStmt 1",1304,MERGE_METHODS,L2,CALL_GRAPH_NOT_EXPANDED,Reverse sanitizer helper
CallChain,java_t4_call_chain_01,JAVA,T4_WEAK,exploratory,MIXED,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,232,4,228,4,0,2,2,0,0,0,0.0,0.5,1.0,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T2:InlinePipeline.process(String) ForStmt 1->CallChainPipeline.score(String) ForStmt 0|T2:InlinePipeline.process(String) statements 4-9->CallChainPipeline.score(String) statements 1-6|T3:InlinePipeline.process(String) body->CallChainPipeline.score(String) body|T3:(file)->(file),1202,CALL_CHAIN_REFACTOR,L3,CALL_GRAPH_NOT_EXPANDED,Multiple internal helper calls
CallChain,java_t4_call_chain_auth_02,JAVA,T4_WEAK,exploratory,MIXED,MEDIUM,PARTIAL_OVERLAP,PARTIAL_T3,T3,0.666667,0.434783,0.565217,28,6,22,6,0,0,6,0,0,0,0.0,0.0,0.666667,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,"T3:InlineAuth.canLogin(String,String,boolean) statements 5-6->CallChainAuth.strongPassword(String) body|T3:InlineAuth.canLogin(String,String,boolean) statements 2-5->CallChainAuth.canLogin(String,String,boolean) statements 1-4|T3:InlineAuth.canLogin(String,String,boolean) IfStmt 0->CallChainAuth.canLogin(String,String,boolean) statements 1-2|T3:InlineAuth.canLogin(String,String,boolean) IfStmt 0->CallChainAuth.canLogin(String,String,boolean) statements 2-3|T3:InlineAuth.canLogin(String,String,boolean) statements 2-3->CallChainAuth.canLogin(String,String,boolean) statements 4-5",1108,CALL_CHAIN_REFACTOR,L3,CALL_GRAPH_NOT_EXPANDED,Validate normalize check sequence
CallChain,java_t4_call_chain_invoice_03,JAVA,T4_WEAK,exploratory,MIXED,HIGH,LEFT_EMBEDDED_IN_RIGHT,MIXED_CLONE_TYPES,T3,0.846154,0.375,0.625,102,2,100,2,0,1,1,0,0,0,0.0,0.461538,0.846154,0.0,0.0,0.0,RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_MODIFIED,"T2:InlineInvoice.invoiceTotal(int[],boolean) statements 1-4->CallChainInvoice.subtotal(int[]) statements 1-4|T3:InlineInvoice.invoiceTotal(int[],boolean) body->CallChainInvoice.subtotal(int[]) body",1076,CALL_CHAIN_REFACTOR,L3,CALL_GRAPH_NOT_EXPANDED,Subtotal tax discount helpers
CallChain,java_t4_call_chain_text_04,JAVA,T4_WEAK,exploratory,MIXED,HIGH,FULL_OVERLAP,MIXED_CLONE_TYPES,T3,1.0,1.0,0.0,212,3,209,3,1,0,2,0,0,0,0.538462,0.0,1.0,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T1:InlineTextClean.clean(String) statements 2-4->CallChainTextClean.keepLettersAndDigits(String) statements 1-3|T3:InlineTextClean.clean(String) body->CallChainTextClean.keepLettersAndDigits(String) body|T3:(file)->(file),1092,CALL_CHAIN_REFACTOR,L3,CALL_GRAPH_NOT_EXPANDED,Normalize filter compact helpers
CallChain,java_t4_call_chain_risk_05,JAVA,T4_WEAK,exploratory,MIXED,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,984,CALL_CHAIN_REFACTOR,L3,CALL_GRAPH_NOT_EXPANDED,Several helper stages
SemanticDifficult,java_semantic_recursion_iteration_01,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1058,RECURSION_VS_ITERATION,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Semantic equivalence is not proven statically
SemanticDifficult,java_semantic_recursive_max_02,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1181,RECURSION_VS_ITERATION,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Recursive max vs loop max
SemanticDifficult,java_semantic_set_bool_03,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1107,DATA_STRUCTURE_SWAP,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Set vs boolean array
SemanticDifficult,java_semantic_sort_stream_04,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1241,API_EQUIVALENT_USAGE,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Loop sorting vs stream usage
SemanticDifficult,java_semantic_loop_set_05,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,997,DATA_STRUCTURE_SWAP,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Linear scan vs set lookup
SemanticDifficult,java_semantic_dfs_06,JAVA,INCONCLUSIVE,False,UNKNOWN,MEDIUM,PARTIAL_OVERLAP,MIXED_CLONE_TYPES,T3,0.611111,0.555556,0.444444,16,4,12,4,1,1,2,0,0,0,0.055556,0.166667,0.555556,0.0,0.0,0.0,EXACT_COPY|RENAMING_DETECTED|STATEMENT_DELETED|STATEMENT_INSERTED|STATEMENT_MODIFIED,T1:Node.children()->Node.children()|T2:RecursiveDepth.depth(Node) IfStmt 0->IterativeDepth.depth(Node) IfStmt 0|T3:RecursiveDepth.depth(Node) statements 1-5->IterativeDepth.depth(Node) statements 1-6|T3:RecursiveDepth.depth(Node) body->IterativeDepth.depth(Node) statements 1-5,1093,RECURSION_VS_ITERATION,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Recursive depth vs stack
SemanticDifficult,java_semantic_reverse_07,JAVA,INCONCLUSIVE,False,UNKNOWN,NONE,NO_SIGNIFICANT_OVERLAP,NON_CLONE,NON_CLONE,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,1043,DATA_STRUCTURE_SWAP,L4,T4_WEAK_NOT_SEMANTIC_PROOF,Two string reverse implementations
