"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTIONALITY_ID","SIM_BOTH","NAME1","TYPE1","S1","E1","NAME2","TYPE2","S2","E2"
"4623012","8625347","4","1.0","375037.java","selected","851","877","2429982.java","selected","872","898"
"4471001","4623012","4","1.0","2229382.java","selected","874","900","375037.java","selected","851","877"
"4623012","22993368","4","1.0","375037.java","selected","851","877","2108660.java","selected","959","985"
"4623012","9088423","4","1.0","375037.java","selected","851","877","2348309.java","selected","790","816"
"3613198","20544327","4","1.0","749046.java","selected","23","34","881437.java","selected","27","38"
"8625346","8793826","4","1.0","2429982.java","selected","836","862","1607771.java","selected","874","900"
"367770","8793826","4","1.0","122954.java","default","836","862","1607771.java","selected","874","900"
"8793826","14317425","4","1.0","1607771.java","selected","874","900","753625.java","selected","754","780"
"8793826","18269744","4","1.0","1607771.java","selected","874","900","59218.java","selected","732","758"
"2461168","8793826","4","1.0","927691.java","selected","754","780","1607771.java","selected","874","900"
"8793825","8793826","4","1.0","1607771.java","selected","838","864","1607771.java","selected","874","900"
"8793826","16351775","4","1.0","1607771.java","selected","874","900","1931054.java","selected","838","864"
"7760800","8793826","4","1.0","2626904.java","selected","838","864","1607771.java","selected","874","900"
"8793826","16224017","4","1.0","1607771.java","selected","874","900","110490.java","selected","838","864"
"8793826","13783898","4","1.0","1607771.java","selected","874","900","1966020.java","selected","858","884"
"8793826","19584877","4","1.0","1607771.java","selected","874","900","1098324.java","selected","815","841"
"2711644","8793826","4","1.0","264272.java","selected","754","780","1607771.java","selected","874","900"
"8778961","8793826","4","1.0","2599719.java","selected","838","864","1607771.java","selected","874","900"
"8793826","12172484","4","1.0","1607771.java","selected","874","900","1882693.java","selected","837","863"
"8793826","15571541","4","1.0","1607771.java","selected","874","900","1560483.java","selected","754","780"
"1458628","8793826","4","1.0","1511595.java","selected","834","860","1607771.java","selected","874","900"
"411630","8793826","4","1.0","77069.java","default","836","862","1607771.java","selected","874","900"
"3768628","8793826","4","1.0","2554952.java","selected","838","864","1607771.java","selected","874","900"
"831649","8793826","4","1.0","85394.java","default","836","862","1607771.java","selected","874","900"
"6814854","8793826","4","1.0","209298.java","selected","804","830","1607771.java","selected","874","900"
"8793826","18623182","4","1.0","1607771.java","selected","874","900","1561076.java","selected","908","934"
"1421557","8793826","4","1.0","597475.java","selected","838","864","1607771.java","selected","874","900"
"8793826","14183083","4","1.0","1607771.java","selected","874","900","1103041.java","selected","838","864"
"8793826","16466519","4","1.0","1607771.java","selected","874","900","1139080.java","selected","845","871"
"8793826","22246374","4","1.0","1607771.java","selected","874","900","2481579.java","selected","857","883"
"250595","8793826","4","1.0","126904.java","default","836","862","1607771.java","selected","874","900"
"7132185","8793826","4","1.0","364540.java","selected","835","861","1607771.java","selected","874","900"
"8793826","9693856","4","1.0","1607771.java","selected","874","900","964253.java","selected","838","864"
"948486","8793826","4","1.0","16883.java","default","853","879","1607771.java","selected","874","900"
"1966262","8793826","4","1.0","1483221.java","selected","836","862","1607771.java","selected","874","900"
"8793826","10287986","4","1.0","1607771.java","selected","874","900","2215261.java","selected","838","864"
"8793826","18731109","4","1.0","1607771.java","selected","874","900","2365821.java","selected","838","864"
"8793826","19142736","4","1.0","1607771.java","selected","874","900","1402632.java","selected","838","864"
"6244936","8793826","4","1.0","183804.java","selected","752","778","1607771.java","selected","874","900"
"8793826","13028546","4","1.0","1607771.java","selected","874","900","593263.java","selected","837","863"
"2532321","8793826","4","1.0","244622.java","selected","837","863","1607771.java","selected","874","900"
"8793826","11319479","4","1.0","1607771.java","selected","874","900","2430560.java","selected","838","864"
"8793826","16388707","4","1.0","1607771.java","selected","874","900","1802351.java","selected","838","864"
"8793826","13902980","4","1.0","1607771.java","selected","874","900","304936.java","selected","835","861"
"8612647","8793826","4","1.0","707943.java","selected","837","863","1607771.java","selected","874","900"
"4518933","8793826","4","1.0","1496807.java","selected","848","874","1607771.java","selected","874","900"
"8793826","12678588","4","1.0","1607771.java","selected","874","900","2510322.java","selected","754","780"
"8793826","21870536","4","1.0","1607771.java","selected","874","900","1876215.java","selected","753","779"
"8793826","11548510","4","1.0","1607771.java","selected","874","900","2640664.java","selected","753","779"
"4471000","8793826","4","1.0","2229382.java","selected","838","864","1607771.java","selected","874","900"
"8793826","17456565","4","1.0","1607771.java","selected","874","900","2038811.java","selected","838","864"
"8793826","19912847","4","1.0","1607771.java","selected","874","900","419020.java","selected","901","927"
"8793826","9088422","4","1.0","1607771.java","selected","874","900","2348309.java","selected","754","780"
"8793826","12614305","4","1.0","1607771.java","selected","874","900","2339370.java","selected","755","781"
"8793826","22993367","4","1.0","1607771.java","selected","874","900","2108660.java","selected","923","949"
"8793826","21488868","4","1.0","1607771.java","selected","874","900","588446.java","selected","839","865"
"6061402","8793826","4","1.0","2190287.java","selected","837","863","1607771.java","selected","874","900"
"8625346","18623183","4","1.0","2429982.java","selected","836","862","1561076.java","selected","946","972"
"367770","18623183","4","1.0","122954.java","default","836","862","1561076.java","selected","946","972"
"14317425","18623183","4","1.0","753625.java","selected","754","780","1561076.java","selected","946","972"
"18269744","18623183","4","1.0","59218.java","selected","732","758","1561076.java","selected","946","972"
"2461168","18623183","4","1.0","927691.java","selected","754","780","1561076.java","selected","946","972"
"8793825","18623183","4","1.0","1607771.java","selected","838","864","1561076.java","selected","946","972"
"16351775","18623183","4","1.0","1931054.java","selected","838","864","1561076.java","selected","946","972"
"7760800","18623183","4","1.0","2626904.java","selected","838","864","1561076.java","selected","946","972"
"16224017","18623183","4","1.0","110490.java","selected","838","864","1561076.java","selected","946","972"
"13783898","18623183","4","1.0","1966020.java","selected","858","884","1561076.java","selected","946","972"
"18623183","19584877","4","1.0","1561076.java","selected","946","972","1098324.java","selected","815","841"
"2711644","18623183","4","1.0","264272.java","selected","754","780","1561076.java","selected","946","972"
"8778961","18623183","4","1.0","2599719.java","selected","838","864","1561076.java","selected","946","972"
"12172484","18623183","4","1.0","1882693.java","selected","837","863","1561076.java","selected","946","972"
"15571541","18623183","4","1.0","1560483.java","selected","754","780","1561076.java","selected","946","972"
"1458628","18623183","4","1.0","1511595.java","selected","834","860","1561076.java","selected","946","972"
"411630","18623183","4","1.0","77069.java","default","836","862","1561076.java","selected","946","972"
"3768628","18623183","4","1.0","2554952.java","selected","838","864","1561076.java","selected","946","972"
"831649","18623183","4","1.0","85394.java","default","836","862","1561076.java","selected","946","972"
"6814854","18623183","4","1.0","209298.java","selected","804","830","1561076.java","selected","946","972"
"18623182","18623183","4","1.0","1561076.java","selected","908","934","1561076.java","selected","946","972"
"1421557","18623183","4","1.0","597475.java","selected","838","864","1561076.java","selected","946","972"
"14183083","18623183","4","1.0","1103041.java","selected","838","864","1561076.java","selected","946","972"
"16466519","18623183","4","1.0","1139080.java","selected","845","871","1561076.java","selected","946","972"
"18623183","22246374","4","1.0","1561076.java","selected","946","972","2481579.java","selected","857","883"
"250595","18623183","4","1.0","126904.java","default","836","862","1561076.java","selected","946","972"
"7132185","18623183","4","1.0","364540.java","selected","835","861","1561076.java","selected","946","972"
"9693856","18623183","4","1.0","964253.java","selected","838","864","1561076.java","selected","946","972"
"948486","18623183","4","1.0","16883.java","default","853","879","1561076.java","selected","946","972"
"1966262","18623183","4","1.0","1483221.java","selected","836","862","1561076.java","selected","946","972"
"10287986","18623183","4","1.0","2215261.java","selected","838","864","1561076.java","selected","946","972"
"18623183","18731109","4","1.0","1561076.java","selected","946","972","2365821.java","selected","838","864"
"18623183","19142736","4","1.0","1561076.java","selected","946","972","1402632.java","selected","838","864"
"6244936","18623183","4","1.0","183804.java","selected","752","778","1561076.java","selected","946","972"
"13028546","18623183","4","1.0","593263.java","selected","837","863","1561076.java","selected","946","972"
"2532321","18623183","4","1.0","244622.java","selected","837","863","1561076.java","selected","946","972"
"11319479","18623183","4","1.0","2430560.java","selected","838","864","1561076.java","selected","946","972"
"16388707","18623183","4","1.0","1802351.java","selected","838","864","1561076.java","selected","946","972"
"13902980","18623183","4","1.0","304936.java","selected","835","861","1561076.java","selected","946","972"
"8612647","18623183","4","1.0","707943.java","selected","837","863","1561076.java","selected","946","972"
"4518933","18623183","4","1.0","1496807.java","selected","848","874","1561076.java","selected","946","972"
"12678588","18623183","4","1.0","2510322.java","selected","754","780","1561076.java","selected","946","972"
"18623183","21870536","4","1.0","1561076.java","selected","946","972","1876215.java","selected","753","779"
"11548510","18623183","4","1.0","2640664.java","selected","753","779","1561076.java","selected","946","972"
"4471000","18623183","4","1.0","2229382.java","selected","838","864","1561076.java","selected","946","972"
"17456565","18623183","4","1.0","2038811.java","selected","838","864","1561076.java","selected","946","972"
"18623183","19912847","4","1.0","1561076.java","selected","946","972","419020.java","selected","901","927"
"9088422","18623183","4","1.0","2348309.java","selected","754","780","1561076.java","selected","946","972"
"12614305","18623183","4","1.0","2339370.java","selected","755","781","1561076.java","selected","946","972"
"18623183","22993367","4","1.0","1561076.java","selected","946","972","2108660.java","selected","923","949"
"18623183","21488868","4","1.0","1561076.java","selected","946","972","588446.java","selected","839","865"
"6061402","18623183","4","1.0","2190287.java","selected","837","863","1561076.java","selected","946","972"
"2825450","6031248","4","1.0","1434515.java","selected","77","89","166275.java","selected","159","171"
"6031248","16324741","4","1.0","166275.java","selected","159","171","153582.java","selected","256","268"
"6031248","6188784","4","1.0","166275.java","selected","159","171","2688879.java","selected","37","49"
"6031248","9325670","4","1.0","166275.java","selected","159","171","1262585.java","selected","54","66"
"6031248","6980854","4","1.0","166275.java","selected","159","171","567178.java","selected","45","57"
"6031248","23613195","4","1.0","166275.java","selected","159","171","215042.java","selected","58","70"
"1424647","6031248","4","1.0","2082.java","selected","64","76","166275.java","selected","159","171"
"8625346","18269745","4","1.0","2429982.java","selected","836","862","59218.java","selected","768","794"
"7760801","8625346","4","1.0","2626904.java","selected","874","900","2429982.java","selected","836","862"
"8625346","12678589","4","1.0","2429982.java","selected","836","862","2510322.java","selected","790","816"
"8625346","21870537","4","1.0","2429982.java","selected","836","862","1876215.java","selected","789","815"
"4623013","8625346","4","1.0","375037.java","selected","887","913","2429982.java","selected","836","862"
"8625346","11548511","4","1.0","2429982.java","selected","836","862","2640664.java","selected","789","815"
"831650","8625346","4","1.0","85394.java","default","872","898","2429982.java","selected","836","862"
"8625346","17456566","4","1.0","2429982.java","selected","836","862","2038811.java","selected","874","900"
"3768629","8625346","4","1.0","2554952.java","selected","874","900","2429982.java","selected","836","862"
"8625346","19142737","4","1.0","2429982.java","selected","836","862","1402632.java","selected","874","900"
"6814855","8625346","4","1.0","209298.java","selected","840","866","2429982.java","selected","836","862"
"8625346","19584878","4","1.0","2429982.java","selected","836","862","1098324.java","selected","851","877"
"8625346","13028547","4","1.0","2429982.java","selected","836","862","593263.java","selected","873","899"
"8625346","11319480","4","1.0","2429982.java","selected","836","862","2430560.java","selected","874","900"
"8625346","16466520","4","1.0","2429982.java","selected","836","862","1139080.java","selected","881","907"
"8625346","16388708","4","1.0","2429982.java","selected","836","862","1802351.java","selected","874","900"
"8625346","16224018","4","1.0","2429982.java","selected","836","862","110490.java","selected","874","900"
"8625346","14183084","4","1.0","2429982.java","selected","836","862","1103041.java","selected","874","900"
"367771","8625346","4","1.0","122954.java","default","872","898","2429982.java","selected","836","862"
"2711645","8625346","4","1.0","264272.java","selected","790","816","2429982.java","selected","836","862"
"8625346","12172485","4","1.0","2429982.java","selected","836","862","1882693.java","selected","873","899"
"8625346","14317426","4","1.0","2429982.java","selected","836","862","753625.java","selected","790","816"
"1458629","8625346","4","1.0","1511595.java","selected","870","896","2429982.java","selected","836","862"
"8625346","15571542","4","1.0","2429982.java","selected","836","862","1560483.java","selected","790","816"
"250596","8625346","4","1.0","126904.java","default","872","898","2429982.java","selected","836","862"
"8625346","10287987","4","1.0","2429982.java","selected","836","862","2215261.java","selected","874","900"
"6244937","8625346","4","1.0","183804.java","selected","788","814","2429982.java","selected","836","862"
"6061403","8625346","4","1.0","2190287.java","selected","873","899","2429982.java","selected","836","862"
"1421558","8625346","4","1.0","597475.java","selected","874","900","2429982.java","selected","836","862"
"8625346","13902981","4","1.0","2429982.java","selected","836","862","304936.java","selected","871","897"
"8612648","8625346","4","1.0","707943.java","selected","873","899","2429982.java","selected","836","862"
"8625346","22246375","4","1.0","2429982.java","selected","836","862","2481579.java","selected","893","919"
"8625346","13783899","4","1.0","2429982.java","selected","836","862","1966020.java","selected","894","920"
"7132186","8625346","4","1.0","364540.java","selected","871","897","2429982.java","selected","836","862"
"8625346","9693857","4","1.0","2429982.java","selected","836","862","964253.java","selected","874","900"
"8625346","18731110","4","1.0","2429982.java","selected","836","862","2365821.java","selected","874","900"
"1966263","8625346","4","1.0","1483221.java","selected","872","898","2429982.java","selected","836","862"
"8625346","8778962","4","1.0","2429982.java","selected","836","862","2599719.java","selected","874","900"
"411631","8625346","4","1.0","77069.java","default","872","898","2429982.java","selected","836","862"
"8625346","19912848","4","1.0","2429982.java","selected","836","862","419020.java","selected","939","965"
"8625346","21488869","4","1.0","2429982.java","selected","836","862","588446.java","selected","875","901"
"2532322","8625346","4","1.0","244622.java","selected","873","899","2429982.java","selected","836","862"
"8625346","16351776","4","1.0","2429982.java","selected","836","862","1931054.java","selected","874","900"
"4518934","8625346","4","1.0","1496807.java","selected","884","910","2429982.java","selected","836","862"
"948487","8625346","4","1.0","16883.java","default","889","915","2429982.java","selected","836","862"
"8625346","8625347","4","1.0","2429982.java","selected","836","862","2429982.java","selected","872","898"
"4471001","8625346","4","1.0","2229382.java","selected","874","900","2429982.java","selected","836","862"
"8625346","22993368","4","1.0","2429982.java","selected","836","862","2108660.java","selected","959","985"
"8625346","9088423","4","1.0","2429982.java","selected","836","862","2348309.java","selected","790","816"
