pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00007,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1818,0.1714
R00007,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6207,0.5455,0.4091
R00008,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6897,0.6897
R00008,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00008,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7778,1.0,0.7778
R00008,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.1176,0.1053
R00009,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.6667,0.6667
R00009,1,MUTATION,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00009,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.1875,0.1765
R00009,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.1875,0.1667
R00010,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3846,0.3846
R00010,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00010,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00010,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,1.0,0.5714
R00011,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.4286,0.4286
R00011,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.6,0.3,0.25
R00011,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00011,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6364,0.7,0.5
R00012,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.4286,0.4286
R00012,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00012,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.3636,0.3333
R00012,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2727,0.2308
R00013,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.6923,0.6923
R00013,1,MUTATION,T2,t2_rename_local,ok,3,True,T2,True,1.0,1.0,1.0
R00013,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.5,0.4
R00013,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00014,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.6154,0.6154
R00014,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00014,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00014,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2857,0.25
R00015,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.8769,0.8769
R00015,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00015,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.75,0.6667
R00015,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0377,0.037
R00016,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.625,0.625
R00016,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.7,0.5385,0.4375
R00016,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.1667,0.125
R00016,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.4286,0.2308,0.1765
R00017,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.5,0.5
R00017,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0667,0.0667
R00017,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.3333,0.2632
R00017,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.2,0.1765
R00018,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.7368,0.7368
R00018,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.5,0.8889,0.4706
R00018,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.25,0.1667
R00018,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.1111,0.0909
R00019,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,3,True,T3,True,1.0,0.4615,0.4615
R00019,1,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00019,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00019,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,0.3333,0.25
R00020,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.4286,0.4286
R00020,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00020,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.25,0.2308
R00020,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3333,0.2857
R00021,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.375,0.375
R00021,1,MUTATION,T1,t1_add_block_comment,ok,1,False,,False,0.0,0.0,0.0
R00021,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.2,0.04,0.0345
R00021,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.6,0.5
R00022,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.6,0.6
R00022,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.1111,0.1111
R00022,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00022,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.2222,0.2
R00023,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.7143,0.7143
R00023,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00023,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00023,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2222,0.2
R00024,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.4615,0.4615
R00024,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00024,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.5,0.4545
R00024,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00025,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.7083,0.7083
R00025,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00025,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00025,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2143,0.1765
R00026,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T1,True,0.9615,0.5952,0.5814
R00026,1,MUTATION,T1,t1_add_eol_comment,ok,1,True,T1,True,1.0,0.0278,0.0278
R00026,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8333,0.1389,0.1351
R00026,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6429,0.25,0.2195
R00027,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.4167,0.4167
R00027,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00027,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00027,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.5,0.3333
R00028,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.7297,0.7297
R00028,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00028,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8889,0.8889,0.8
R00028,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1053,0.1
R00029,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.6667,0.6667
R00029,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.7778,0.7778,0.6364
R00029,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.5,0.4286
R00029,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.2222,0.1818
R00030,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.875,0.2593,0.25
R00030,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00030,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00030,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0526,0.0476
R00031,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.9375,0.7143,0.6818
R00031,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,0.5,1.0,0.5
R00031,2,UNTOUCHED,T1,none,ok,7,True,T1,True,0.75,0.5,0.4286
R00031,3,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6,0.75,0.5
R00032,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.2727,0.2727
R00032,1,MUTATION,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.0588,0.0588
R00032,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5833,0.4118,0.3182
R00032,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5556,0.2941,0.2381
R00033,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,2,False,,False,0.0,0.0,0.0
R00033,1,MUTATION,T3,t3_wrap_statement,ok,2,False,,False,0.0,0.0,0.0
R00033,2,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00033,3,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00034,0,CLONE_INTERVAL,T2,t2_rename_local,ok,2,False,,False,0.0,0.0,0.0
R00034,1,MUTATION,T2,t2_rename_local,ok,2,False,,False,0.0,0.0,0.0
R00034,2,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00034,3,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00035,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.4167,0.4167
R00035,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00035,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.75,0.6
R00035,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.5,0.4444
R00036,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.25,0.25
R00036,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00036,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00036,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6429,0.75,0.5294
R00037,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.5926,0.5926
R00037,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00037,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8333,0.4167,0.3846
R00037,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.5,0.3636
R00038,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.2727,0.2609
R00038,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00038,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.7,0.3889,0.3333
R00038,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.2778,0.2381
R00039,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2609,0.2609
R00039,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00039,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00039,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5217,0.75,0.4444
R00040,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.2128,0.2128
R00040,1,MUTATION,T1,t1_add_block_comment,ok,1,True,T1,True,1.0,0.0263,0.0263
R00040,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5,0.0789,0.0732
R00040,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0789,0.075
R00041,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,0.8333,0.1923,0.1852
R00041,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00041,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00041,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6087,0.7778,0.5185
R00042,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.381,0.381
R00042,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00042,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.8,0.6667
R00042,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.5455,0.4
R00043,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8571,0.4615,0.4286
R00043,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00043,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1818,0.1667
R00043,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.3636,0.3077
R00044,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.6471,0.6471
R00044,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00044,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.8,0.2857,0.2667
R00044,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1429,0.1333
R00045,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.75,0.75
R00045,1,MUTATION,T3,t3_wrap_statement,ok,3,True,T1,False,0.5,0.2,0.1667
R00045,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00045,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.2,0.1818
R00046,0,CLONE_INTERVAL,T2,t2_rename_local,ok,2,False,,False,0.0,0.0,0.0
R00046,1,MUTATION,T2,t2_rename_local,ok,2,False,,False,0.0,0.0,0.0
R00046,2,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00046,3,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00047,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.4091,0.4091
R00047,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00047,2,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00047,3,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.4444,0.3333
R00048,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3158,0.3158
R00048,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.8333,0.3125,0.2941
R00048,2,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.125,0.1176
R00048,3,UNTOUCHED,T1,none,ok,1,True,T1,True,0.75,0.5625,0.4737
R00049,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,0.8333,0.625,0.5556
R00049,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.4,1.0,0.4
R00049,2,UNTOUCHED,T1,none,ok,5,True,T1,True,0.3333,0.5,0.25
R00049,3,UNTOUCHED,T1,none,ok,5,True,T1,True,0.5,1.0,0.5
