pair_id,ref_index,kind,expected,operator,status,candidates,matched,predicted_type,type_correct,coverage,precision,iou
R00002,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.6,0.5
R00002,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00003,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2381,0.2381
R00003,1,MUTATION,T3,t3_delete_statement,ok,6,True,T2,False,1.0,0.5,0.5
R00003,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.2381,0.2381
R00003,3,MUTATION,T3,t3_delete_statement,ok,6,True,T3,True,1.0,1.0,1.0
R00003,4,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.3333,0.2857
R00003,5,UNTOUCHED,T1,none,ok,6,True,T1,True,0.75,0.8571,0.6667
R00003,6,UNTOUCHED,T1,none,ok,6,True,T1,True,0.6667,0.4,0.3333
R00004,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,0.8,0.16,0.1538
R00004,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00004,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T3,False,0.75,0.2308,0.2222
R00004,3,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00004,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,1.0,0.6667
R00004,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8,0.2,0.1905
R00004,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.3,0.2857
R00005,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.875,0.1556,0.1522
R00005,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00005,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,False,,False,0.0,0.0,0.0
R00005,3,MUTATION,T2,t2_change_int_literal,ok,1,False,,False,0.0,0.0,0.0
R00005,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.3333,0.0256,0.0244
R00005,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6429,0.2308,0.2045
R00005,6,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00005,7,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00006,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2308,0.2308
R00006,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00006,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.2222,0.2222
R00006,3,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0526,0.0526
R00006,4,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00006,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.3158,0.3
R00006,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.3158,0.2857
R00007,0,CLONE_INTERVAL,T2,t2_rename_local,ok,2,True,T2,True,1.0,0.2766,0.2766
R00007,1,MUTATION,T2,t2_rename_local,ok,8,True,T2,True,0.6,1.0,0.6
R00007,3,CLONE_INTERVAL,T2,t2_change_string_literal,ok,2,True,T2,True,1.0,0.3191,0.3191
R00007,4,MUTATION,T2,t2_change_string_literal,ok,8,True,T2,True,1.0,1.0,1.0
R00007,5,UNTOUCHED,T1,none,ok,8,True,T1,True,0.6667,1.0,0.6667
R00007,6,UNTOUCHED,T1,none,ok,8,True,T1,True,0.6667,0.0909,0.087
R00007,7,UNTOUCHED,T1,none,ok,8,True,T1,True,0.875,0.3182,0.3043
R00007,8,UNTOUCHED,T1,none,ok,8,True,T1,True,0.5,0.3333,0.25
R00008,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T3,False,1.0,0.2609,0.2609
R00008,1,MUTATION,T2,t2_rename_local,ok,7,True,T2,True,0.6,1.0,0.6
R00008,3,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.3333,0.3333
R00008,4,MUTATION,T3,t3_wrap_statement,ok,7,True,T3,True,1.0,1.0,1.0
R00008,5,UNTOUCHED,T1,none,ok,7,True,T1,True,0.8,0.8,0.6667
R00008,6,UNTOUCHED,T1,none,ok,7,True,T1,True,0.6667,1.0,0.6667
R00008,7,UNTOUCHED,T1,none,ok,7,True,T1,True,0.5,0.2857,0.2222
R00009,0,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.3333,0.3333
R00009,1,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.7857,0.3667,0.3333
R00009,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T1,True,1.0,0.2381,0.2381
R00009,3,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6,0.2,0.1765
R00009,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.625,0.1667,0.1515
R00009,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.1333,0.1212
R00009,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.5714,0.1333,0.1212
R00010,0,CLONE_INTERVAL,T1,t1_reindent,ok,2,True,T1,True,1.0,0.2308,0.2308
R00010,1,MUTATION,T1,t1_reindent,ok,2,True,T1,True,1.0,0.2857,0.2857
R00010,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,False,,False,0.0,0.0,0.0
R00010,3,MUTATION,T1,t1_add_eol_comment,ok,2,False,,False,0.0,0.0,0.0
R00010,4,UNTOUCHED,T1,none,ok,2,True,T1,True,0.0667,0.0476,0.0286
R00010,5,UNTOUCHED,T1,none,ok,2,True,T1,True,0.625,0.2381,0.2083
R00010,6,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00010,7,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00011,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,False,,False,0.6667,0.093,0.0889
R00011,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00011,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,False,,False,0.0,0.0,0.0
R00011,3,MUTATION,T1,t1_add_eol_comment,ok,3,False,,False,0.0,0.0,0.0
R00011,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.625,0.25,0.2174
R00011,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6,0.1765,0.1579
R00011,6,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00011,7,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00012,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.2609,0.2609
R00012,1,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00012,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.4167,0.4167
R00012,3,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0625,0.0625
R00012,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.6667,0.5
R00012,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.125,0.1176
R00012,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.125,0.1176
R00013,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.2222,0.2222
R00013,1,MUTATION,T1,t1_add_eol_comment,ok,4,True,T1,True,1.0,0.05,0.05
R00013,2,CLONE_INTERVAL,T2,t2_rename_local,ok,2,True,T2,True,1.0,0.5333,0.5333
R00013,3,MUTATION,T2,t2_rename_local,ok,4,True,T2,True,1.0,0.6667,0.6667
R00013,3,MUTATION,T2,t2_rename_local,ok,4,True,T2,True,1.0,0.3333,0.3333
R00013,5,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00013,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.3333,0.05,0.0455
R00013,7,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,1.0,0.6667
R00013,8,UNTOUCHED,T1,none,ok,4,True,T1,True,0.5,1.0,0.5
R00014,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.1014,0.1014
R00014,1,MUTATION,T2,t2_change_int_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00014,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1014,0.1014
R00014,3,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00014,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.814,0.9722,0.7955
R00014,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.4,0.3333
R00014,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6364,0.6364,0.4667
R00015,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.5714,0.5714
R00015,1,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00015,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1071,0.1071
R00015,3,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00015,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8182,0.8182,0.6923
R00015,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6,0.125,0.1154
R00015,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.5,0.4
R00016,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T3,False,0.8571,0.2308,0.2308
R00016,1,MUTATION,T1,t1_add_blank_line,ok,3,False,,False,0.0,0.0,0.0
R00016,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.32,0.32
R00016,3,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00016,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.2727,0.25
R00016,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1818,0.1667
R00016,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4444,0.3636
R00017,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,0.8571,0.2,0.1935
R00017,1,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00017,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.2,0.2
R00017,3,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00017,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1111,0.1053
R00017,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1111,0.1053
R00017,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5714,0.2222,0.1905
R00017,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.3333,0.25
R00018,0,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,1.0,0.4444,0.4444
R00018,1,MUTATION,T3,t3_wrap_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00018,2,CLONE_INTERVAL,T2,t2_rename_local,ok,1,False,,False,0.2,0.1,0.0714
R00018,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.5,0.5
R00018,3,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,1.0,0.5,0.5
R00018,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.4,0.3333
R00018,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.4286,0.5,0.3
R00018,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.25,1.0,0.25
R00019,0,CLONE_INTERVAL,T1,t1_add_block_comment,ok,2,True,T1,True,0.8571,0.3529,0.3333
R00019,1,MUTATION,T1,t1_add_block_comment,ok,2,False,,False,0.0,0.0,0.0
R00019,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,2,False,,False,0.0,0.0,0.0
R00019,3,MUTATION,T3,t3_delete_statement,ok,2,False,,False,0.0,0.0,0.0
R00019,4,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.125,0.1176
R00019,5,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6,0.1875,0.1667
R00019,6,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00019,7,UNTOUCHED,T1,none,ok,2,False,,False,0.0,0.0,0.0
R00020,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,0.8571,0.2727,0.2609
R00020,1,MUTATION,T3,t3_insert_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00020,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.3182,0.3182
R00020,3,MUTATION,T3,t3_delete_statement,ok,5,True,T3,True,1.0,1.0,1.0
R00020,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.3333,0.5,0.25
R00020,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.2,0.1818
R00020,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.3,0.2727
R00020,7,UNTOUCHED,T1,none,ok,5,True,T1,True,0.25,0.1667,0.1111
R00021,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.4,0.4
R00021,1,MUTATION,T2,t2_rename_local,ok,5,True,T2,True,0.8095,1.0,0.8095
R00021,6,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1273,0.1273
R00021,7,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00021,8,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8571,1.0,0.8571
R00021,9,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00021,10,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.7143,0.5263
R00022,0,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,0.8889,0.1053,0.1039
R00022,1,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00022,2,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T1,True,1.0,0.1067,0.1067
R00022,3,MUTATION,T1,t1_add_blank_line,ok,1,False,,False,0.0,0.0,0.0
R00022,4,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6,0.0508,0.0492
R00022,5,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1356,0.127
R00022,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.0678,0.0656
R00022,7,UNTOUCHED,T1,none,ok,1,True,T1,True,0.6667,0.1356,0.127
R00023,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1364,0.1364
R00023,1,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00023,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1364,0.1364
R00023,3,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00023,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.75,0.1765,0.1667
R00023,5,UNTOUCHED,T1,none,ok,5,True,T1,True,1.0,0.4444,0.4444
R00023,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.9,0.6429,0.6
R00024,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,0.8333,0.0417,0.0413
R00024,1,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0118,0.0118
R00024,2,CLONE_INTERVAL,T3,t3_wrap_statement,ok,1,True,T3,True,0.8333,0.0424,0.042
R00024,3,MUTATION,T3,t3_wrap_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00024,4,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00024,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5556,0.0588,0.0562
R00024,6,UNTOUCHED,T1,none,ok,3,False,,False,0.0,0.0,0.0
R00024,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5556,0.5,0.3571
R00025,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,2,True,T2,True,1.0,0.5581,0.5581
R00025,1,MUTATION,T2,t2_change_int_literal,ok,4,True,T2,True,1.0,1.0,1.0
R00025,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,2,False,,False,0.0,0.0,0.0
R00025,3,MUTATION,T3,t3_insert_statement,ok,4,False,,False,0.0,0.0,0.0
R00025,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.8333,1.0,0.8333
R00025,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6667,0.0645,0.0625
R00025,6,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00025,7,UNTOUCHED,T1,none,ok,4,False,,False,0.0,0.0,0.0
R00026,0,CLONE_INTERVAL,T2,t2_rename_local,ok,1,True,T2,True,1.0,0.223,0.223
R00026,1,MUTATION,T2,t2_rename_local,ok,9,True,T2,True,0.2083,1.0,0.2083
R00026,5,CLONE_INTERVAL,T1,t1_add_blank_line,ok,1,True,T2,False,1.0,0.0797,0.0797
R00026,6,MUTATION,T1,t1_add_blank_line,ok,9,False,,False,0.0,0.0,0.0
R00026,7,UNTOUCHED,T1,none,ok,9,True,T1,True,0.8333,1.0,0.8333
R00026,8,UNTOUCHED,T1,none,ok,9,True,T1,True,0.6667,0.023,0.0227
R00026,9,UNTOUCHED,T1,none,ok,9,True,T1,True,0.7273,0.092,0.0889
R00026,10,UNTOUCHED,T1,none,ok,9,True,T1,True,0.7059,0.1379,0.1304
R00027,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1935,0.1935
R00027,1,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00027,2,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1935,0.1935
R00027,3,MUTATION,T2,t2_change_string_literal,ok,5,True,T2,True,1.0,1.0,1.0
R00027,4,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,1.0,0.6667
R00027,5,UNTOUCHED,T1,none,ok,5,True,T1,True,0.8,0.6667,0.5714
R00027,6,UNTOUCHED,T1,none,ok,5,True,T1,True,0.6667,0.6667,0.5
R00028,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,6,True,T2,True,1.0,0.1538,0.1538
R00028,1,MUTATION,T2,t2_change_int_literal,ok,10,True,T2,True,1.0,1.0,1.0
R00028,2,CLONE_INTERVAL,T2,t2_change_int_literal,ok,6,True,T2,True,1.0,0.1538,0.1538
R00028,3,MUTATION,T2,t2_change_int_literal,ok,10,True,T2,True,1.0,1.0,1.0
R00028,4,UNTOUCHED,T1,none,ok,10,True,T1,True,0.6667,0.4,0.3333
R00028,5,UNTOUCHED,T1,none,ok,10,True,T1,True,0.8333,0.8333,0.7143
R00028,6,UNTOUCHED,T1,none,ok,10,True,T1,True,0.6111,0.6875,0.4783
R00029,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,False,,False,0.0,0.0,0.0
R00029,1,MUTATION,T3,t3_insert_statement,ok,1,False,,False,0.0,0.0,0.0
R00029,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,False,,False,0.6667,0.0952,0.0909
R00029,3,MUTATION,T1,t1_reindent,ok,1,True,T1,True,0.6667,0.1053,0.1
R00029,4,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00029,5,UNTOUCHED,T1,none,ok,1,False,,False,0.0,0.0,0.0
R00029,6,UNTOUCHED,T1,none,ok,1,True,T1,True,0.9118,0.8158,0.7561
R00030,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.6809,0.6809
R00030,1,MUTATION,T1,t1_add_eol_comment,ok,3,False,,False,0.0,0.0,0.0
R00030,2,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1087,0.1087
R00030,3,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00030,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.129,0.1212
R00030,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0645,0.0625
R00030,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.4,0.3333
R00031,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.1628,0.1628
R00031,1,MUTATION,T1,t1_add_eol_comment,ok,2,True,T1,True,1.0,0.027,0.027
R00031,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,2,True,T1,True,1.0,0.1667,0.1667
R00031,3,MUTATION,T1,t1_add_block_comment,ok,2,False,,False,0.0,0.0,0.0
R00031,4,UNTOUCHED,T1,none,ok,2,True,T1,True,0.75,0.0811,0.0789
R00031,5,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.0541,0.0526
R00031,6,UNTOUCHED,T1,none,ok,2,True,T1,True,0.8,0.1081,0.1053
R00031,7,UNTOUCHED,T1,none,ok,2,True,T1,True,0.6667,0.2703,0.2381
R00032,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.0448,0.0448
R00032,1,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0099,0.0099
R00032,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.0752,0.0752
R00032,3,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00032,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.0297,0.0294
R00032,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.0594,0.0583
R00032,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.4286,0.375
R00033,0,CLONE_INTERVAL,T2,t2_change_int_literal,ok,1,True,T2,True,1.0,0.0462,0.0462
R00033,1,MUTATION,T2,t2_change_int_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00033,2,CLONE_INTERVAL,T1,t1_add_block_comment,ok,1,True,T2,False,1.0,0.0543,0.0543
R00033,3,MUTATION,T1,t1_add_block_comment,ok,3,False,,False,0.0,0.0,0.0
R00033,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,1.0,0.75
R00033,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.8571,0.1062,0.1043
R00033,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.0354,0.0348
R00033,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.5,0.0177,0.0174
R00034,0,CLONE_INTERVAL,T3,t3_delete_statement,ok,1,True,T3,True,1.0,0.1613,0.1613
R00034,1,MUTATION,T3,t3_delete_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00034,2,CLONE_INTERVAL,T1,t1_reindent,ok,1,True,T3,False,1.0,0.1875,0.1875
R00034,3,MUTATION,T1,t1_reindent,ok,3,True,T1,True,0.6667,0.2222,0.2
R00034,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.3333,0.2857
R00034,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7333,0.6111,0.5
R00034,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.1111,0.1053
R00035,0,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T3,False,1.0,0.0938,0.0938
R00035,1,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.0238,0.0238
R00035,2,CLONE_INTERVAL,T3,t3_insert_statement,ok,1,True,T3,True,1.0,0.1111,0.1111
R00035,3,MUTATION,T3,t3_insert_statement,ok,3,True,T3,True,1.0,1.0,1.0
R00035,4,UNTOUCHED,T1,none,ok,3,True,T1,True,0.3333,0.0238,0.0227
R00035,5,UNTOUCHED,T1,none,ok,3,True,T1,True,0.75,0.0714,0.0698
R00035,6,UNTOUCHED,T1,none,ok,3,True,T1,True,0.7143,0.119,0.1136
R00035,7,UNTOUCHED,T1,none,ok,3,True,T1,True,0.6667,0.8,0.5714
R00036,0,CLONE_INTERVAL,T3,t3_insert_statement,ok,2,True,T3,True,0.8333,0.0463,0.0459
R00036,1,MUTATION,T3,t3_insert_statement,ok,4,True,T3,True,1.0,1.0,1.0
R00036,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,2,True,T3,False,0.8571,0.055,0.0545
R00036,3,MUTATION,T1,t1_add_eol_comment,ok,4,True,T1,True,1.0,0.0208,0.0208
R00036,4,UNTOUCHED,T1,none,ok,4,True,T1,True,0.3333,0.0233,0.0222
R00036,5,UNTOUCHED,T1,none,ok,4,True,T1,True,0.5556,0.1042,0.0962
R00036,6,UNTOUCHED,T1,none,ok,4,True,T1,True,0.4286,0.0625,0.0577
R00036,7,UNTOUCHED,T1,none,ok,4,True,T1,True,0.6,0.125,0.1154
R00037,0,CLONE_INTERVAL,T2,t2_change_string_literal,ok,1,True,T2,True,1.0,0.1719,0.1719
R00037,1,MUTATION,T2,t2_change_string_literal,ok,3,True,T2,True,1.0,1.0,1.0
R00037,2,CLONE_INTERVAL,T1,t1_add_eol_comment,ok,1,True,T2,False,1.0,0.0938,0.0938
R00037,3,MUTATION,T1,t1_add_eol_comment,ok,3,True,T1,True,1.0,0.027,0.027
